date;asset;indexed_value
2021-05-26;BTC;5500,63
2021-05-27;BTC;5380,63
2021-05-28;BTC;4997,16
2021-06-01;BTC;5135,37
2021-06-02;BTC;5259,99
2021-06-03;BTC;5488,67
2021-06-04;BTC;5164,69
2021-06-07;BTC;4698,02
2021-06-08;BTC;4685,69
2021-06-09;BTC;5227,79
2021-06-10;BTC;5137,84
2021-06-11;BTC;5226,29
2021-06-14;BTC;5630,02
2021-06-15;BTC;5656,31
2021-06-16;BTC;5368,05
2021-06-17;BTC;5326,95
2021-06-18;BTC;5009,71
2021-06-21;BTC;4434,29
2021-06-22;BTC;4550,33
2021-06-23;BTC;4720,75
2021-06-24;BTC;4852,25
2021-06-25;BTC;4428,84
2021-06-28;BTC;4820,32
2021-06-29;BTC;5020,98
2021-06-30;BTC;4905,22
2021-07-01;BTC;4699,62
2021-07-02;BTC;4745,11
2021-07-06;BTC;4792,44
2021-07-07;BTC;4739,27
2021-07-08;BTC;4602,37
2021-07-09;BTC;4731,24
2021-07-12;BTC;4641,35
2021-07-13;BTC;4577,82
2021-07-14;BTC;4594,66
2021-07-15;BTC;4448,85
2021-07-16;BTC;4398,57
2021-07-19;BTC;4314,06
2021-07-20;BTC;4172,61
2021-07-21;BTC;4495,04
2021-07-22;BTC;4523,38
2021-07-23;BTC;4700,94
2021-07-26;BTC;5226,73
2021-07-27;BTC;5516,41
2021-07-28;BTC;5598,86
2021-07-29;BTC;5600,61
2021-07-30;BTC;5912,38
2021-08-02;BTC;5487,72
2021-08-03;BTC;5340,88
2021-08-04;BTC;5564,09
2021-08-05;BTC;5721,16
2021-08-06;BTC;5993,7
2021-08-09;BTC;6490,5
2021-08-10;BTC;6381,26
2021-08-11;BTC;6382,46
2021-08-12;BTC;6219,33
2021-08-13;BTC;6690,39
2021-08-16;BTC;6439,98
2021-08-17;BTC;6256,72
2021-08-18;BTC;6271,53
2021-08-19;BTC;6539,8
2021-08-20;BTC;6906,79
2021-08-23;BTC;6935,76
2021-08-24;BTC;6678,18
2021-08-25;BTC;6853,82
2021-08-26;BTC;6571,25
2021-08-27;BTC;6867,52
2021-08-30;BTC;6587,03
2021-08-31;BTC;6602,67
2021-09-01;BTC;6837,89
2021-09-02;BTC;6905,18
2021-09-03;BTC;7002,84
2021-09-07;BTC;6552,89
2021-09-08;BTC;6452,14
2021-09-09;BTC;6494,14
2021-09-10;BTC;6283,11
2021-09-13;BTC;6294,19
2021-09-14;BTC;6592,28
2021-09-15;BTC;6744,01
2021-09-16;BTC;6688,99
2021-09-17;BTC;6616,78
2021-09-20;BTC;5997,53
2021-09-21;BTC;5696,54
2021-09-22;BTC;6099,81
2021-09-23;BTC;6284,68
2021-09-24;BTC;5996,96
2021-09-27;BTC;5912,4
2021-09-28;BTC;5744,25
2021-09-29;BTC;5818,42
2021-09-30;BTC;6130,1
2021-10-01;BTC;6735,69
2021-10-04;BTC;6875,11
2021-10-05;BTC;7211,34
2021-10-06;BTC;7749,82
2021-10-07;BTC;7532,08
2021-10-08;BTC;7554,73
2021-10-11;BTC;8047,06
2021-10-12;BTC;7844,95
2021-10-13;BTC;8035,34
2021-10-14;BTC;8024,2
2021-10-15;BTC;8622,28
2021-10-18;BTC;8682,77
2021-10-19;BTC;8995,77
2021-10-20;BTC;9238,06
2021-10-21;BTC;8708,54
2021-10-22;BTC;8496,06
2021-10-25;BTC;8824,68
2021-10-26;BTC;8450,08
2021-10-27;BTC;8186,71
2021-10-28;BTC;8486,24
2021-10-29;BTC;8711,03
2021-11-01;BTC;8539,75
2021-11-02;BTC;8850,8
2021-11-03;BTC;8814,91
2021-11-04;BTC;8602,44
2021-11-05;BTC;8556,73
2021-11-08;BTC;9458,4
2021-11-09;BTC;9375,11
2021-11-10;BTC;9098,41
2021-11-11;BTC;9092,07
2021-11-12;BTC;8980,92
2021-11-15;BTC;8897,2
2021-11-16;BTC;8421,72
2021-11-17;BTC;8450,67
2021-11-18;BTC;7971,09
2021-11-19;BTC;8135,92
2021-11-22;BTC;7879,7
2021-11-23;BTC;8058,85
2021-11-24;BTC;7878,46
2021-11-26;BTC;7499,01
2021-11-29;BTC;8092,1
2021-11-30;BTC;7979,95
2021-12-01;BTC;8011,37
2021-12-02;BTC;7906,09
2021-12-03;BTC;7503,0
2021-12-06;BTC;7080,85
2021-12-07;BTC;7097,29
2021-12-08;BTC;7069,96
2021-12-09;BTC;6673,42
2021-12-10;BTC;6613,39
2021-12-13;BTC;6542,59
2021-12-14;BTC;6525,11
2021-12-15;BTC;6844,85
2021-12-16;BTC;6672,48
2021-12-17;BTC;6467,65
2021-12-20;BTC;6562,57
2021-12-21;BTC;6850,43
2021-12-22;BTC;6807,3
2021-12-23;BTC;7109,12
2021-12-27;BTC;7088,94
2021-12-28;BTC;6661,77
2021-12-29;BTC;6501,6
2021-12-30;BTC;6604,27
2021-12-31;BTC;6482,25
2022-01-03;BTC;6503,48
2022-01-04;BTC;6425,01
2022-01-05;BTC;6099,04
2022-01-06;BTC;6041,92
2022-01-07;BTC;5817,52
2022-01-10;BTC;5854,38
2022-01-11;BTC;5982,41
2022-01-12;BTC;6152,25
2022-01-13;BTC;5962,22
2022-01-14;BTC;6033,35
2022-01-18;BTC;5931,99
2022-01-19;BTC;5843,61
2022-01-20;BTC;5694,68
2022-01-21;BTC;5103,51
2022-01-24;BTC;5131,09
2022-01-25;BTC;5173,04
2022-01-26;BTC;5158,77
2022-01-27;BTC;5198,83
2022-01-28;BTC;5289,27
2022-01-31;BTC;5387,09
2022-02-01;BTC;5423,51
2022-02-02;BTC;5172,89
2022-02-03;BTC;5201,12
2022-02-04;BTC;5809,53
2022-02-07;BTC;6137,02
2022-02-08;BTC;6175,96
2022-02-09;BTC;6206,8
2022-02-10;BTC;6098,5
2022-02-11;BTC;5936,51
2022-02-14;BTC;5961,57
2022-02-15;BTC;6239,9
2022-02-16;BTC;6154,04
2022-02-17;BTC;5674,75
2022-02-18;BTC;5603,77
2022-02-22;BTC;5359,5
2022-02-23;BTC;5220,99
2022-02-24;BTC;5366,02
2022-02-25;BTC;5489,44
2022-02-28;BTC;6046,44
2022-03-01;BTC;6209,02
2022-03-02;BTC;6148,75
2022-03-03;BTC;5942,65
2022-03-04;BTC;5478,71
2022-03-07;BTC;5328,15
2022-03-08;BTC;5422,67
2022-03-09;BTC;5877,01
2022-03-10;BTC;5520,69
2022-03-11;BTC;5430,75
2022-03-14;BTC;5552,78
2022-03-15;BTC;5506,87
2022-03-16;BTC;5759,57
2022-03-17;BTC;5732,61
2022-03-18;BTC;5851,57
2022-03-21;BTC;5750,34
2022-03-22;BTC;5929,63
2022-03-23;BTC;6004,41
2022-03-24;BTC;6153,91
2022-03-25;BTC;6208,19
2022-03-28;BTC;6597,25
2022-03-29;BTC;6644,53
2022-03-30;BTC;6588,11
2022-03-31;BTC;6374,77
2022-04-01;BTC;6478,77
2022-04-04;BTC;6526,51
2022-04-05;BTC;6377,19
2022-04-06;BTC;6048,33
2022-04-07;BTC;6089,92
2022-04-08;BTC;5919,67
2022-04-11;BTC;5532,51
2022-04-12;BTC;5617,24
2022-04-13;BTC;5762,76
2022-04-14;BTC;5590,41
2022-04-18;BTC;5715,09
2022-04-19;BTC;5809,8
2022-04-20;BTC;5791,83
2022-04-21;BTC;5673,26
2022-04-22;BTC;5563,08
2022-04-25;BTC;5663,59
2022-04-26;BTC;5335,9
2022-04-27;BTC;5493,2
2022-04-28;BTC;5567,77
2022-04-29;BTC;5404,83
2022-05-02;BTC;5393,56
2022-05-03;BTC;5284,53
2022-05-04;BTC;5557,21
2022-05-05;BTC;5120,0
2022-05-06;BTC;5045,22
2022-05-09;BTC;4241,14
2022-05-10;BTC;4342,77
2022-05-11;BTC;4050,68
2022-05-12;BTC;4066,27
2022-05-13;BTC;4099,22
2022-05-16;BTC;4180,39
2022-05-17;BTC;4259,19
2022-05-18;BTC;4020,43
2022-05-19;BTC;4243,58
2022-05-20;BTC;4087,69
2022-05-23;BTC;4073,44
2022-05-24;BTC;4151,36
2022-05-25;BTC;4138,31
2022-05-26;BTC;4097,0
2022-05-27;BTC;4007,45
2022-05-31;BTC;4450,47
2022-06-01;BTC;4171,45
2022-06-02;BTC;4265,02
2022-06-03;BTC;4158,19
2022-06-06;BTC;4391,45
2022-06-07;BTC;4361,33
2022-06-08;BTC;4229,58
2022-06-09;BTC;4215,25
2022-06-10;BTC;4071,32
2022-06-13;BTC;3147,92
2022-06-14;BTC;3108,64
2022-06-15;BTC;3159,88
2022-06-16;BTC;2853,14
2022-06-17;BTC;2865,72
2022-06-21;BTC;2899,19
2022-06-22;BTC;2797,9
2022-06-23;BTC;2951,72
2022-06-24;BTC;2972,13
2022-06-27;BTC;2902,67
2022-06-28;BTC;2839,0
2022-06-29;BTC;2814,28
2022-06-30;BTC;2769,58
2022-07-01;BTC;2697,44
2022-07-05;BTC;2826,33
2022-07-06;BTC;2876,46
2022-07-07;BTC;3028,96
2022-07-08;BTC;3042,05
2022-07-11;BTC;2795,59
2022-07-12;BTC;2705,07
2022-07-13;BTC;2829,4
2022-07-14;BTC;2879,5
2022-07-15;BTC;2916,79
2022-07-18;BTC;3147,68
2022-07-19;BTC;3274,19
2022-07-20;BTC;3252,11
2022-07-21;BTC;3242,72
2022-07-22;BTC;3179,78
2022-07-25;BTC;2990,34
2022-07-26;BTC;2973,26
2022-07-27;BTC;3209,95
2022-07-28;BTC;3337,81
2022-07-29;BTC;3332,31
2022-08-01;BTC;3263,66
2022-08-02;BTC;3216,61
2022-08-03;BTC;3198,19
2022-08-04;BTC;3168,01
2022-08-05;BTC;3260,17
2022-08-08;BTC;3332,99
2022-08-09;BTC;3242,68
2022-08-10;BTC;3352,33
2022-08-11;BTC;3353,71
2022-08-12;BTC;3416,05
2022-08-15;BTC;3378,83
2022-08-16;BTC;3343,32
2022-08-17;BTC;3266,71
2022-08-18;BTC;3249,45
2022-08-19;BTC;2922,56
2022-08-22;BTC;2995,54
2022-08-23;BTC;3013,63
2022-08-24;BTC;2995,0
2022-08-25;BTC;3023,82
2022-08-26;BTC;2836,12
2022-08-29;BTC;2841,43
2022-08-30;BTC;2771,27
2022-08-31;BTC;2806,68
2022-09-01;BTC;2817,51
2022-09-02;BTC;2795,49
2022-09-06;BTC;2637,01
2022-09-07;BTC;2700,37
2022-09-08;BTC;2705,9
2022-09-09;BTC;2993,06
2022-09-12;BTC;3131,55
2022-09-13;BTC;2841,25
2022-09-14;BTC;2833,47
2022-09-15;BTC;2757,89
2022-09-16;BTC;2767,88
2022-09-19;BTC;2735,9
2022-09-20;BTC;2644,44
2022-09-21;BTC;2596,37
2022-09-22;BTC;2717,62
2022-09-23;BTC;2701,4
2022-09-26;BTC;2690,9
2022-09-27;BTC;2675,21
2022-09-28;BTC;2719,47
2022-09-29;BTC;2739,95
2022-09-30;BTC;2720,18
2022-10-03;BTC;2747,02
2022-10-04;BTC;2846,87
2022-10-05;BTC;2822,21
2022-10-06;BTC;2793,48
2022-10-07;BTC;2736,28
2022-10-10;BTC;2679,54
2022-10-11;BTC;2666,93
2022-10-12;BTC;2681,77
2022-10-13;BTC;2713,33
2022-10-14;BTC;2685,72
2022-10-17;BTC;2736,83
2022-10-18;BTC;2706,54
2022-10-19;BTC;2679,26
2022-10-20;BTC;2667,25
2022-10-21;BTC;2683,87
2022-10-24;BTC;2708,11
2022-10-25;BTC;2813,14
2022-10-26;BTC;2907,57
2022-10-27;BTC;2839,73
2022-10-28;BTC;2883,06
2022-10-31;BTC;2869,12
2022-11-01;BTC;2867,65
2022-11-02;BTC;2822,04
2022-11-03;BTC;2829,11
2022-11-04;BTC;2960,31
2022-11-07;BTC;2884,1
2022-11-08;BTC;2595,52
2022-11-09;BTC;2223,08
2022-11-10;BTC;2461,9
2022-11-11;BTC;2384,56
2022-11-14;BTC;2326,31
2022-11-15;BTC;2363,61
2022-11-16;BTC;2333,49
2022-11-17;BTC;2336,02
2022-11-18;BTC;2337,45
2022-11-21;BTC;2210,0
2022-11-22;BTC;2266,34
2022-11-23;BTC;2325,26
2022-11-25;BTC;2312,82
2022-11-28;BTC;2270,2
2022-11-29;BTC;2302,06
2022-11-30;BTC;2403,36
2022-12-01;BTC;2375,16
2022-12-02;BTC;2392,17
2022-12-05;BTC;2376,24
2022-12-06;BTC;2392,29
2022-12-07;BTC;2358,5
2022-12-08;BTC;2412,44
2022-12-09;BTC;2398,4
2022-12-12;BTC;2408,66
2022-12-13;BTC;2489,13
2022-12-14;BTC;2493,94
2022-12-15;BTC;2430,84
2022-12-16;BTC;2330,41
2022-12-19;BTC;2301,32
2022-12-20;BTC;2366,64
2022-12-21;BTC;2354,22
2022-12-22;BTC;2356,01
2022-12-23;BTC;2351,34
2022-12-27;BTC;2340,17
2022-12-28;BTC;2317,13
2022-12-29;BTC;2329,69
2022-12-30;BTC;2324,13
2023-01-03;BTC;2334,94
2023-01-04;BTC;2360,61
2023-01-05;BTC;2356,9
2023-01-06;BTC;2373,04
2023-01-09;BTC;2407,27
2023-01-10;BTC;2442,23
2023-01-11;BTC;2510,63
2023-01-12;BTC;2641,47
2023-01-13;BTC;2787,06
2023-01-17;BTC;2962,31
2023-01-18;BTC;2896,14
2023-01-19;BTC;2951,85
2023-01-20;BTC;3174,4
2023-01-23;BTC;3210,5
2023-01-24;BTC;3168,78
2023-01-25;BTC;3236,17
2023-01-26;BTC;3224,26
2023-01-27;BTC;3230,7
2023-01-30;BTC;3197,3
2023-01-31;BTC;3239,17
2023-02-01;BTC;3320,99
2023-02-02;BTC;3285,73
2023-02-03;BTC;3282,57
2023-02-06;BTC;3186,09
2023-02-07;BTC;3256,67
2023-02-08;BTC;3211,19
2023-02-09;BTC;3054,36
2023-02-10;BTC;3030,86
2023-02-13;BTC;3052,83
2023-02-14;BTC;3110,6
2023-02-15;BTC;3402,75
2023-02-16;BTC;3306,95
2023-02-17;BTC;3438,84
2023-02-21;BTC;3420,74
2023-02-22;BTC;3386,1
2023-02-23;BTC;3352,31
2023-02-24;BTC;3247,41
2023-02-27;BTC;3292,87
2023-02-28;BTC;3240,3
2023-03-01;BTC;3310,18
2023-03-02;BTC;3286,23
2023-03-03;BTC;3130,46
2023-03-06;BTC;3139,85
2023-03-07;BTC;3110,45
2023-03-08;BTC;3040,22
2023-03-09;BTC;2850,53
2023-03-10;BTC;2825,93
2023-03-13;BTC;3387,31
2023-03-14;BTC;3464,1
2023-03-15;BTC;3412,29
2023-03-16;BTC;3507,04
2023-03-17;BTC;3838,96
2023-03-20;BTC;3887,02
2023-03-21;BTC;3944,22
2023-03-22;BTC;3822,65
2023-03-23;BTC;3966,35
2023-03-24;BTC;3848,67
2023-03-27;BTC;3799,2
2023-03-28;BTC;3817,15
2023-03-29;BTC;3968,38
2023-03-30;BTC;3924,3
2023-03-31;BTC;3986,58
2023-04-03;BTC;3890,24
2023-04-04;BTC;3943,13
2023-04-05;BTC;3944,52
2023-04-06;BTC;3925,78
2023-04-10;BTC;4151,0
2023-04-11;BTC;4232,48
2023-04-12;BTC;4219,04
2023-04-13;BTC;4255,44
2023-04-14;BTC;4267,57
2023-04-17;BTC;4121,89
2023-04-18;BTC;4255,23
2023-04-19;BTC;4034,77
2023-04-20;BTC;3954,04
2023-04-21;BTC;3818,38
2023-04-24;BTC;3853,16
2023-04-25;BTC;3962,66
2023-04-26;BTC;3978,78
2023-04-27;BTC;4125,91
2023-04-28;BTC;4107,22
2023-05-01;BTC;3932,42
2023-05-02;BTC;4014,87
2023-05-03;BTC;4060,47
2023-05-04;BTC;4038,27
2023-05-05;BTC;4134,4
2023-05-08;BTC;3876,81
2023-05-09;BTC;3871,84
2023-05-10;BTC;3866,65
2023-05-11;BTC;3779,73
2023-05-12;BTC;3752,32
2023-05-15;BTC;3806,59
2023-05-16;BTC;3784,75
2023-05-17;BTC;3835,44
2023-05-18;BTC;3756,13
2023-05-19;BTC;3764,24
2023-05-22;BTC;3758,8
2023-05-23;BTC;3811,22
2023-05-24;BTC;3686,5
2023-05-25;BTC;3706,29
2023-05-26;BTC;3740,32
2023-05-30;BTC;3877,94
2023-05-31;BTC;3810,37
2023-06-01;BTC;3754,42
2023-06-02;BTC;3814,56
2023-06-05;BTC;3606,05
2023-06-06;BTC;3813,04
2023-06-07;BTC;3688,07
2023-06-08;BTC;3710,77
2023-06-09;BTC;3706,88
2023-06-12;BTC;3625,98
2023-06-13;BTC;3628,25
2023-06-14;BTC;3517,1
2023-06-15;BTC;3580,33
2023-06-16;BTC;3685,47
2023-06-20;BTC;3965,45
2023-06-21;BTC;4203,4
2023-06-22;BTC;4187,3
2023-06-23;BTC;4296,93
2023-06-26;BTC;4237,53
2023-06-27;BTC;4295,91
2023-06-28;BTC;4211,65
2023-06-29;BTC;4261,92
2023-06-30;BTC;4266,38
2023-07-03;BTC;4361,46
2023-07-05;BTC;4271,55
2023-07-06;BTC;4186,88
2023-07-07;BTC;4247,49
2023-07-10;BTC;4257,59
2023-07-11;BTC;4286,5
2023-07-12;BTC;4254,4
2023-07-13;BTC;4406,2
2023-07-14;BTC;4246,34
2023-07-17;BTC;4220,0
2023-07-18;BTC;4179,5
2023-07-19;BTC;4187,53
2023-07-20;BTC;4170,46
2023-07-21;BTC;4186,8
2023-07-24;BTC;4084,35
2023-07-25;BTC;4091,42
2023-07-26;BTC;4109,28
2023-07-27;BTC;4089,08
2023-07-28;BTC;4104,28
2023-07-31;BTC;4091,8
2023-08-01;BTC;4154,18
2023-08-02;BTC;4080,86
2023-08-03;BTC;4084,6
2023-08-04;BTC;4069,96
2023-08-07;BTC;4084,87
2023-08-08;BTC;4166,75
2023-08-09;BTC;4138,19
2023-08-10;BTC;4119,73
2023-08-11;BTC;4115,26
2023-08-14;BTC;4116,77
2023-08-15;BTC;4083,44
2023-08-16;BTC;4017,84
2023-08-17;BTC;3732,66
2023-08-18;BTC;3646,57
2023-08-21;BTC;3657,01
2023-08-22;BTC;3644,06
2023-08-23;BTC;3700,06
2023-08-24;BTC;3662,36
2023-08-25;BTC;3646,3
2023-08-28;BTC;3654,49
2023-08-29;BTC;3881,44
2023-08-30;BTC;3821,23
2023-08-31;BTC;3630,04
2023-09-01;BTC;3611,74
2023-09-05;BTC;3608,83
2023-09-06;BTC;3605,09
2023-09-07;BTC;3673,26
2023-09-08;BTC;3626,42
2023-09-11;BTC;3522,42
2023-09-12;BTC;3616,3
2023-09-13;BTC;3671,59
2023-09-14;BTC;3715,18
2023-09-15;BTC;3724,84
2023-09-18;BTC;3745,22
2023-09-19;BTC;3809,17
2023-09-20;BTC;3798,1
2023-09-21;BTC;3719,09
2023-09-22;BTC;3720,76
2023-09-25;BTC;3681,41
2023-09-26;BTC;3670,04
2023-09-27;BTC;3689,01
2023-09-28;BTC;3782,63
2023-09-29;BTC;3767,26
2023-10-02;BTC;3853,92
2023-10-03;BTC;3839,81
2023-10-04;BTC;3891,52
2023-10-05;BTC;3837,84
2023-10-06;BTC;3912,13
2023-10-09;BTC;3861,32
2023-10-10;BTC;3834,35
2023-10-11;BTC;3761,88
2023-10-12;BTC;3745,57
2023-10-13;BTC;3760,35
2023-10-16;BTC;3992,32
2023-10-17;BTC;3977,8
2023-10-18;BTC;3965,57
2023-10-19;BTC;4020,37
2023-10-20;BTC;4155,19
2023-10-23;BTC;4631,6
2023-10-24;BTC;4745,73
2023-10-25;BTC;4829,91
2023-10-26;BTC;4781,45
2023-10-27;BTC;4746,89
2023-10-30;BTC;4829,84
2023-10-31;BTC;4853,0
2023-11-01;BTC;4960,71
2023-11-02;BTC;4890,86
2023-11-03;BTC;4862,03
2023-11-06;BTC;4904,74
2023-11-07;BTC;4961,6
2023-11-08;BTC;4991,23
2023-11-09;BTC;5136,52
2023-11-10;BTC;5223,43
2023-11-13;BTC;5109,81
2023-11-14;BTC;4974,77
2023-11-15;BTC;5302,74
2023-11-16;BTC;5061,16
2023-11-17;BTC;5123,02
2023-11-20;BTC;5246,24
2023-11-21;BTC;5013,43
2023-11-22;BTC;5240,0
2023-11-24;BTC;5280,3
2023-11-27;BTC;5215,06
2023-11-28;BTC;5295,82
2023-11-29;BTC;5299,65
2023-11-30;BTC;5279,25
2023-12-01;BTC;5415,88
2023-12-04;BTC;5876,62
2023-12-05;BTC;6170,67
2023-12-06;BTC;6123,88
2023-12-07;BTC;6060,36
2023-12-08;BTC;6182,7
2023-12-11;BTC;5773,55
2023-12-12;BTC;5802,44
2023-12-13;BTC;6004,1
2023-12-14;BTC;6022,75
2023-12-15;BTC;5869,57
2023-12-18;BTC;5966,69
2023-12-19;BTC;5917,27
2023-12-20;BTC;6110,7
2023-12-21;BTC;6141,06
2023-12-22;BTC;6159,08
2023-12-26;BTC;5952,25
2023-12-27;BTC;6081,38
2023-12-28;BTC;5967,3
2023-12-29;BTC;5893,32
2024-01-02;BTC;6293,48
2024-01-03;BTC;5998,14
2024-01-04;BTC;6184,56
2024-01-05;BTC;6182,15
2024-01-08;BTC;6575,21
2024-01-09;BTC;6458,91
2024-01-10;BTC;6527,23
2024-01-11;BTC;6490,95
2024-01-12;BTC;5998,84
2024-01-16;BTC;6041,08
2024-01-17;BTC;5983,37
2024-01-18;BTC;5776,1
2024-01-19;BTC;5825,99
2024-01-22;BTC;5530,47
2024-01-23;BTC;5577,81
2024-01-24;BTC;5610,22
2024-01-25;BTC;5590,17
2024-01-26;BTC;5853,77
2024-01-29;BTC;6059,74
2024-01-30;BTC;6012,76
2024-01-31;BTC;5960,96
2024-02-01;BTC;6030,0
2024-02-02;BTC;6045,41
2024-02-05;BTC;5971,61
2024-02-06;BTC;6031,24
2024-02-07;BTC;6203,92
2024-02-08;BTC;6341,58
2024-02-09;BTC;6599,94
2024-02-12;BTC;6993,44
2024-02-13;BTC;6963,24
2024-02-14;BTC;7255,0
2024-02-15;BTC;7270,66
2024-02-16;BTC;7301,69
2024-02-20;BTC;7319,14
2024-02-21;BTC;7256,75
2024-02-22;BTC;7181,97
2024-02-23;BTC;7101,75
2024-02-26;BTC;7632,36
2024-02-27;BTC;7991,14
2024-02-28;BTC;8749,78
2024-02-29;BTC;8566,91
2024-03-01;BTC;8740,8
2024-03-04;BTC;9565,29
2024-03-05;BTC;8931,26
2024-03-06;BTC;9254,02
2024-03-07;BTC;9368,62
2024-03-08;BTC;9561,05
2024-03-11;BTC;10096,33
2024-03-12;BTC;10006,37
2024-03-13;BTC;10230,65
2024-03-14;BTC;9994,51
2024-03-15;BTC;9715,54
2024-03-18;BTC;9455,85
2024-03-19;BTC;8666,91
2024-03-20;BTC;9506,95
2024-03-21;BTC;9167,87
2024-03-22;BTC;8928,12
2024-03-25;BTC;9793,24
2024-03-26;BTC;9797,31
2024-03-27;BTC;9722,76
2024-03-28;BTC;9903,29
2024-04-01;BTC;9757,31
2024-04-02;BTC;9161,65
2024-04-03;BTC;9236,38
2024-04-04;BTC;9590,27
2024-04-05;BTC;9496,31
2024-04-08;BTC;10027,38
2024-04-09;BTC;9678,48
2024-04-10;BTC;9881,3
2024-04-11;BTC;9807,49
2024-04-12;BTC;9406,47
2024-04-15;BTC;8878,77
2024-04-16;BTC;8932,76
2024-04-17;BTC;8577,87
2024-04-18;BTC;8890,89
2024-04-19;BTC;8937,2
2024-04-22;BTC;9356,33
2024-04-23;BTC;9296,08
2024-04-24;BTC;8997,86
2024-04-25;BTC;9026,53
2024-04-26;BTC;8924,84
2024-04-29;BTC;8936,85
2024-04-30;BTC;8488,3
2024-05-01;BTC;8154,74
2024-05-02;BTC;8276,44
2024-05-03;BTC;8803,69
2024-05-06;BTC;8841,78
2024-05-07;BTC;8725,99
2024-05-08;BTC;8565,44
2024-05-09;BTC;8826,1
2024-05-10;BTC;8510,13
2024-05-13;BTC;8805,31
2024-05-14;BTC;8616,52
2024-05-15;BTC;9276,51
2024-05-16;BTC;9131,5
2024-05-17;BTC;9386,31
2024-05-20;BTC;10001,74
2024-05-21;BTC;9818,12
2024-05-22;BTC;9676,15
2024-05-23;BTC;9509,18
2024-05-24;BTC;9592,68
2024-05-28;BTC;9560,5
2024-05-29;BTC;9459,98
2024-05-30;BTC;9570,13
2024-05-31;BTC;9447,84
2024-06-03;BTC;9631,69
2024-06-04;BTC;9878,49
2024-06-05;BTC;9950,59
2024-06-06;BTC;9905,0
2024-06-07;BTC;9706,98
2024-06-10;BTC;9730,73
2024-06-11;BTC;9425,53
2024-06-12;BTC;9552,8
2024-06-13;BTC;9344,95
2024-06-14;BTC;9240,62
2024-06-17;BTC;9307,7
2024-06-18;BTC;9118,78
2024-06-20;BTC;9075,09
2024-06-21;BTC;8972,56
2024-06-24;BTC;8437,98
2024-06-25;BTC;8651,77
2024-06-26;BTC;8512,72
2024-06-27;BTC;8623,8
2024-06-28;BTC;8443,96
2024-07-01;BTC;8798,39
2024-07-02;BTC;8683,18
2024-07-03;BTC;8423,5
2024-07-05;BTC;7931,93
2024-07-08;BTC;7937,91
2024-07-09;BTC;8120,47
2024-07-10;BTC;8083,13
2024-07-11;BTC;8027,48
2024-07-12;BTC;8105,1
2024-07-15;BTC;9080,9
2024-07-16;BTC;9112,68
2024-07-17;BTC;8975,72
2024-07-18;BTC;8955,46
2024-07-19;BTC;9338,48
2024-07-22;BTC;9460,98
2024-07-23;BTC;9228,94
2024-07-24;BTC;9151,17
2024-07-25;BTC;9207,88
2024-07-26;BTC;9506,73
2024-07-29;BTC;9353,84
2024-07-30;BTC;9267,2
2024-07-31;BTC;9045,78
2024-08-01;BTC;9149,12
2024-08-02;BTC;8597,24
2024-08-05;BTC;7558,04
2024-08-06;BTC;7844,01
2024-08-07;BTC;7703,06
2024-08-08;BTC;8638,54
2024-08-09;BTC;8522,35
2024-08-12;BTC;8308,79
2024-08-13;BTC;8484,48
2024-08-14;BTC;8222,39
2024-08-15;BTC;8057,6
2024-08-16;BTC;8244,34
2024-08-19;BTC;8328,24
2024-08-20;BTC;8260,95
2024-08-21;BTC;8563,66
2024-08-22;BTC;8452,61
2024-08-23;BTC;8972,3
2024-08-26;BTC;8802,4
2024-08-27;BTC;8329,74
2024-08-28;BTC;8263,03
2024-08-29;BTC;8313,5
2024-08-30;BTC;8275,89
2024-09-03;BTC;8039,53
2024-09-04;BTC;8115,19
2024-09-05;BTC;7861,67
2024-09-06;BTC;7552,06
2024-09-09;BTC;7981,93
2024-09-10;BTC;8070,0
2024-09-11;BTC;8027,23
2024-09-12;BTC;8136,96
2024-09-13;BTC;8479,12
2024-09-16;BTC;8146,13
2024-09-17;BTC;8442,34
2024-09-18;BTC;8630,08
2024-09-19;BTC;8810,77
2024-09-20;BTC;8846,12
2024-09-23;BTC;8865,27
2024-09-24;BTC;9001,36
2024-09-25;BTC;8839,15
2024-09-26;BTC;9124,42
2024-09-27;BTC;9209,76
2024-09-30;BTC;8865,23
2024-10-01;BTC;8516,32
2024-10-02;BTC;8487,73
2024-10-03;BTC;8505,46
2024-10-04;BTC;8688,57
2024-10-07;BTC;8712,25
2024-10-08;BTC;8697,6
2024-10-09;BTC;8480,64
2024-10-10;BTC;8437,58
2024-10-11;BTC;8741,43
2024-10-14;BTC;9245,52
2024-10-15;BTC;9384,81
2024-10-16;BTC;9464,82
2024-10-17;BTC;9435,02
2024-10-18;BTC;9577,66
2024-10-21;BTC;9430,54
2024-10-22;BTC;9429,64
2024-10-23;BTC;9299,57
2024-10-24;BTC;9541,58
2024-10-25;BTC;9328,99
2024-10-28;BTC;9786,1
2024-10-29;BTC;10179,84
2024-10-30;BTC;10126,51
2024-10-31;BTC;9829,13
2024-11-01;BTC;9726,56
2024-11-04;BTC;9492,65
2024-11-05;BTC;9709,36
2024-11-06;BTC;10588,4
2024-11-07;BTC;10625,6
2024-11-08;BTC;10715,28
2024-11-11;BTC;12416,95
2024-11-12;BTC;12312,57
2024-11-13;BTC;12680,5
